volume,volume_weighted_average_price,open,close,high,low,time,number_transactions
908.5427434500004,2792.4391,2790.27,2794.79,2795.57,2789.25293706,1643772000000,2020
258.90109914000004,2793.8104,2794.75,2792.93,2795.61,2791.02,1643772300000,1520
471.40177371000004,2789.3062,2793.25,2790.23,2794.06,2787.60035061,1643772600000,1506
540.7132996700001,2784.8558,2790.23,2782.76,2790.37,2780.0,1643772900000,1719
386.95853866999994,2784.2263,2782.7,2784.05,2786.44,2781.45584352,1643773200000,1794
269.01477124999985,2784.5789,2784.06,2784.0,2785.94,2782.9,1643773500000,1522
358.67653334,2784.8042,2784.0,2783.0,2788.59,2782.43,1643773800000,1651
250.4037656399999,2783.1837,2783.0,2782.95,2785.14,2781.33,1643774100000,1389
446.33277352000005,2779.122,2782.95,2776.56,2783.35,2775.6,1643774400000,1642
579.3149886500005,2775.0336,2776.56,2771.93,2778.42,2771.8,1643774700000,1614
623.0860611200005,2771.3798,2771.91,2770.45,2774.32,2768.9,1643775000000,1695
536.4253041800001,2773.0412,2770.76,2773.88,2775.94,2770.32,1643775300000,1595
454.0060493899998,2773.993,2773.88,2773.2,2777.56,2772.5,1643775600000,1518
713.7362561200003,2771.7706,2773.16,2769.16,2776.31,2766.3,1643775900000,1837
751.0840587700009,2769.5103,2769.44,2771.76,2774.22,2766.0,1643776200000,1972
241.93112168000005,2772.825,2771.5,2771.97,2776.02,2771.02,1643776500000,1181
1285.944499999998,2763.9604,2771.83,2762.2,2771.84,2758.14,1643776800000,2462
298.12633006000016,2761.2475,2761.77,2759.6,2763.71041027,2758.48,1643777100000,1653
457.5200178600002,2760.9838,2759.6,2765.91,2766.56,2759.15,1643777400000,1325
403.03158235000046,2765.6285,2765.74,2761.53,2769.01,2760.95,1643777700000,1425
336.7320701900003,2764.1149,2761.6,2767.96,2768.47,2760.27,1643778000000,1519
256.4032746099998,2768.0573,2767.57,2768.26,2771.09,2766.1,1643778300000,1618
285.3805660600001,2764.9687,2768.26,2762.04,2769.71,2760.45,1643778600000,1300
839.5144955000001,2760.6537,2762.04,2760.59,2763.1,2758.7,1643778900000,1842
1457.6357329899986,2756.2391,2760.7,2757.23,2762.43247963,2751.5,1643779200000,2294
538.8968540000003,2755.7321,2757.35,2756.74,2757.35,2753.92428546,1643779500000,1376
597.4358573300003,2755.9168,2756.75,2754.05,2760.08,2753.0,1643779800000,1615
364.62988824,2756.3406,2754.08,2759.34,2760.19,2752.0,1643780100000,1328
1523.5423365699994,2758.5878,2759.46,2755.71,2762.86,2754.68,1643780400000,1858
408.7249529200001,2758.2812,2755.71,2757.49,2761.38,2755.4,1643780700000,1339
219.82403885999997,2759.1728,2757.31,2759.89,2761.2,2757.31,1643781000000,1245
343.9009440699999,2761.6134,2759.9,2764.79,2765.8,2759.51,1643781300000,1298
487.57627541000033,2764.372,2764.78,2764.57,2765.9,2760.99,1643781600000,1139
321.94408067000023,2768.1146,2764.57,2769.97,2772.05,2764.47,1643781900000,1430
596.1079117699993,2774.7074,2769.98,2777.23,2778.53,2769.23,1643782200000,1863
345.6468127700002,2776.0656,2777.01,2776.91,2777.76,2774.42,1643782500000,1325
373.44384305,2779.5595,2776.98,2777.33,2783.1,2776.28,1643782800000,1557
353.8870759600003,2774.3813,2776.7,2774.58,2779.0,2769.95,1643783100000,1403
217.79037712000002,2774.5287,2774.92,2772.35,2777.46,2771.53,1643783400000,1150
1103.6360942399992,2760.852,2772.35,2753.55,2772.35,2752.89,1643783700000,2291
1604.8120672399987,2750.3567,2753.72,2747.0,2759.52,2744.4,1643784000000,2525
360.70797132000007,2749.0279,2747.19,2748.82,2753.26,2744.54,1643784300000,1636
680.9363487800005,2749.1621,2748.88,2749.67,2752.79,2746.88,1643784600000,1542
253.6147726800001,2751.2329,2750.24,2754.29,2755.91,2747.69,1643784900000,1146
643.0876075999996,2748.5867,2754.48,2746.83,2757.12,2742.31,1643785200000,1758
306.6606174100002,2750.9861,2746.83,2752.31,2753.81,2746.48,1643785500000,1162
337.67250452999986,2754.137,2752.28,2756.27,2757.15,2750.43110735,1643785800000,1112
290.33780886000005,2755.3356,2756.19,2754.36,2758.99,2752.25,1643786100000,1168
232.6639102499998,2757.4994,2754.38,2759.84,2760.49,2754.08,1643786400000,1151
172.79416315999993,2758.7657,2759.46,2760.83,2761.89694065,2755.46,1643786700000,1234
290.8554828200001,2761.0364,2760.81,2758.78,2763.5,2758.36,1643787000000,1364
366.2113131100002,2755.9054,2759.13,2755.49,2760.33,2752.92,1643787300000,1274
415.48998510000007,2758.1548,2755.49,2758.87,2761.93,2755.14,1643787600000,1180
435.93562911000026,2751.0618,2758.7,2748.18,2758.87,2746.74,1643787900000,1267
304.8726812900001,2749.5055,2748.04,2748.73,2751.11,2747.8,1643788200000,1212
404.13030691000006,2751.7874,2748.68,2750.88,2757.29,2748.5,1643788500000,1225
698.9979496000005,2747.6926,2750.93,2756.98,2756.98,2741.0,1643788800000,2007
794.4939272499994,2756.2534,2756.98,2757.1,2760.12,2753.28,1643789100000,1563
963.5995282099999,2757.1407,2757.93,2757.83,2760.3,2755.38,1643789400000,1410
389.03063139,2761.1392,2757.72,2760.94,2763.44,2757.11,1643789700000,1289
371.61783689000015,2762.1535,2761.46,2762.64,2765.59,2757.59,1643790000000,1439
248.81022205,2761.5448,2762.64,2757.49,2765.74,2756.11,1643790300000,928
359.23797632000003,2758.9641,2757.43,2758.52,2763.28,2756.6,1643790600000,1148
527.53447096,2757.8705,2758.75,2758.28,2760.4,2755.28,1643790900000,1321
289.00154101000004,2758.6978,2758.58953728,2758.04,2761.25,2756.46,1643791200000,1077
286.44857647,2754.121,2757.86,2749.85,2759.53,2749.85,1643791500000,1007
256.55429854000005,2757.635,2749.84,2765.42,2765.42,2748.85,1643791800000,1142
429.90877085,2764.7499,2763.02,2764.47,2766.81,2761.25,1643792100000,963
711.8071320899999,2765.9097,2764.69,2768.28,2770.29,2761.29,1643792400000,1297
325.57935230000004,2766.1022,2768.28,2761.92,2770.03,2761.84,1643792700000,1043
197.91190298999993,2761.8194,2761.92,2763.49,2765.31,2758.78,1643793000000,961
335.40739126000005,2759.67,2763.0,2761.71,2766.32,2753.77,1643793300000,929
134.86159802,2765.0265,2761.72,2765.64,2767.92,2761.3,1643793600000,880
165.90154597999987,2766.6524,2765.64,2764.03,2769.32,2762.3,1643793900000,928
229.5147413000004,2765.7146,2763.88,2766.13,2767.19,2762.7,1643794200000,1066
281.3700157700001,2768.8825,2766.31,2770.91,2772.15,2763.55,1643794500000,1142
276.31599375,2769.0482,2770.91,2771.64,2771.93,2766.3,1643794800000,992
272.40881539000003,2770.6589,2772.25,2773.21,2774.39,2768.14,1643795100000,908
234.72213822999996,2774.619,2773.01,2774.49,2776.95049862,2772.14,1643795400000,1096
242.19236239999995,2776.6201,2774.6,2776.88,2778.49,2773.58,1643795700000,1081
539.2519521899993,2770.959,2776.71,2771.31,2778.3,2768.47,1643796000000,1022
305.4089087700001,2770.0764,2771.62,2769.28,2773.23,2767.52,1643796300000,996
272.61623918,2766.1105,2768.78,2766.5,2769.84,2763.17,1643796600000,972
707.7972282999987,2765.2242,2766.72,2764.57,2768.93,2762.78,1643796900000,1145
184.42812514,2767.2099,2764.74,2765.94,2769.3,2764.17,1643797200000,905
557.4819353899998,2769.6155,2765.9,2771.03,2773.79,2763.72668255,1643797500000,976
782.0348234600006,2771.6604,2771.05,2770.67,2773.23,2770.11,1643797800000,1275
112.08096244,2770.3585,2770.67,2769.1,2772.44,2768.39,1643798100000,865
293.4721854800002,2765.9396,2769.09,2765.67,2769.72,2762.3,1643798400000,1199
1001.664665439999,2766.6188,2765.7,2767.93,2770.0,2764.46,1643798700000,1620
280.2428066499999,2767.7578,2767.93,2766.32,2770.03,2765.39,1643799000000,994
214.4719004400001,2766.5841,2766.33,2765.24,2768.5,2765.06,1643799300000,875
289.6910104900001,2761.5704,2765.12,2762.31,2765.87,2759.84,1643799600000,1050
152.37590971999998,2759.598,2761.92,2756.34,2762.47,2755.86,1643799900000,955
111.97077029,2757.6881,2757.13,2758.43,2758.95,2756.01,1643800200000,967
213.61361373,2758.715,2758.53,2756.49,2760.39,2755.53,1643800500000,1071
186.04526707000008,2756.0117,2756.73,2759.35,2759.49,2754.47,1643800800000,908
199.53183602999997,2761.9621,2759.35,2763.82,2765.09,2757.78,1643801100000,977
319.5930143200003,2759.156,2763.82,2757.93,2765.84,2756.23,1643801400000,1137
355.89718685999975,2760.6962,2757.93,2762.29,2764.41,2757.18,1643801700000,1079
185.07725766000004,2765.4176,2765.0,2763.34,2768.72,2761.2,1643802000000,1012
338.3259653200001,2767.6115,2763.34,2767.63,2770.9,2763.23,1643802300000,1108
216.58548520000008,2767.614,2768.22,2768.07,2769.57,2765.0,1643802600000,1026
244.2612096900001,2768.5598,2768.08,2768.5,2769.86,2767.27,1643802900000,1085
426.94047853000023,2774.3595,2768.57,2779.82,2780.46,2766.61,1643803200000,1537
528.5549623499999,2782.2103,2780.21,2784.89,2785.4,2777.83,1643803500000,1440
1649.3827174799999,2793.1167,2784.9,2791.02,2801.3,2783.79,1643803800000,3014
799.2474474699999,2790.9851,2791.87,2786.94,2794.07,2786.5,1643804100000,1742
748.9538887899993,2784.7908,2786.96,2788.48,2789.52,2782.2,1643804400000,1375
183.76244252000004,2788.051,2788.51699314,2787.78,2791.24,2785.53,1643804700000,956
319.0385839399998,2783.0579,2787.79,2781.2,2788.5,2780.29,1643805000000,1050
432.8617176500003,2784.3967,2781.2,2785.75,2787.7,2777.48,1643805300000,1304
2875.2178003999957,2796.0694,2785.75,2801.56,2803.43,2785.3,1643805600000,2738
4710.2033828599915,2811.9874,2801.55,2809.0,2819.73,2799.99,1643805900000,3153
1770.880334609998,2805.9117,2809.0,2804.02,2813.78,2796.88,1643806200000,1676
591.3212933699999,2804.9109,2804.07,2803.62,2807.98,2801.16,1643806500000,1182
518.7885566400005,2803.2668,2802.5,2802.43,2806.64,2799.9,1643806800000,1235
561.2694079500001,2801.7545,2802.44,2800.36,2803.46,2798.9,1643807100000,1166
3018.42759476,2787.791,2800.19,2789.2,2801.59,2778.0,1643807400000,1867
849.6307503300004,2787.3055,2789.76,2786.72,2792.88,2781.31,1643807700000,1793
1237.238230059999,2781.0064,2787.0,2780.87,2789.21,2765.57,1643808000000,2097
723.503794070001,2783.0855,2781.05,2786.84,2787.36,2778.1254664,1643808300000,1622
740.0891009800005,2787.2247,2787.09,2786.2826721,2791.0,2783.4,1643808600000,1653
303.84177038000024,2789.6045,2786.47,2789.03,2791.57,2785.94,1643808900000,1134
360.7153557599999,2790.3238,2789.1,2787.66,2793.31,2786.07,1643809200000,1274
553.9898339300001,2784.7995,2787.42,2783.58,2788.61,2782.53,1643809500000,1279
501.2680986000003,2779.2922,2783.34,2778.46,2785.12,2776.34,1643809800000,1601
656.2712574400002,2776.8651,2778.81,2775.97,2781.25,2772.8,1643810100000,1332
971.6735520699992,2774.3998,2776.21,2777.97,2779.41,2769.5,1643810400000,1805
818.843501200001,2772.5555,2777.87,2772.66,2778.89,2768.9,1643810700000,1867
647.69895905,2774.645,2772.62,2774.73,2778.89,2771.56,1643811000000,1550
1519.63323648,2769.9165,2774.72,2766.34,2778.71,2753.92,1643811300000,2570
1393.69790382,2763.3165,2766.99,2762.36095166,2767.83,2759.0,1643811600000,2189
850.0395199900006,2769.3638,2762.53,2771.45,2775.5,2762.53,1643811900000,1999
5612.457824379983,2745.4442,2771.4,2744.83,2777.88,2727.3,1643812200000,6428
4969.324737269997,2739.3956,2744.83,2740.01,2751.42,2732.96,1643812500000,5024
4430.084519259993,2722.5365,2740.0,2719.53,2740.78,2708.8,1643812800000,5426
5824.121985119988,2710.7473,2719.72,2693.46,2723.82,2691.5,1643813100000,5718
3103.957295979992,2701.0475,2693.9,2704.56,2706.88,2692.56,1643813400000,4132
2657.0374790599953,2691.2594,2705.0,2688.14,2705.51,2683.16,1643813700000,4516
3457.995320589996,2688.4822,2689.31,2679.7,2705.22,2670.83,1643814000000,4834
2657.8613958499973,2687.2394,2680.35,2692.63,2697.25,2678.75,1643814300000,3387
6029.366208339991,2682.6339,2692.68,2674.01,2692.68,2670.31,1643814600000,5279
1786.3198663699968,2676.4456,2674.15,2678.71,2681.87,2670.0,1643814900000,3334
2364.9950636199947,2675.6568,2679.13,2677.66,2683.76,2668.33,1643815200000,3319
2210.85489086,2676.1059,2677.53,2676.61,2685.64,2668.68,1643815500000,3181
2465.024184699997,2669.0644,2676.79,2662.01,2683.76,2660.75,1643815800000,4436
4971.507054499989,2661.6495,2662.45,2668.35,2669.75,2654.22,1643816100000,4905
1833.8785600399974,2673.9404,2668.28,2681.38,2681.4,2667.69,1643816400000,2945
2462.774116749996,2678.7348,2681.36,2676.14,2686.55,2671.88,1643816700000,3077
1578.2296759099986,2671.3687,2676.13,2665.79,2679.24,2663.81,1643817000000,2818
1656.9252395900014,2664.7243,2665.79,2664.13,2670.6,2660.0,1643817300000,2999
4400.461480409997,2658.7584,2665.36,2653.87,2669.27,2648.41,1643817600000,5040
1925.8423152699984,2650.2714,2654.21,2650.53,2656.99,2644.82,1643817900000,3639
2717.9456784999966,2649.7722,2650.54,2647.45,2655.85717918,2642.37,1643818200000,3575
3039.5617595499925,2646.9603,2648.9,2653.24,2656.4,2636.41,1643818500000,4334
2919.296499359993,2659.8917,2653.28,2662.13,2666.0,2652.99,1643818800000,3906
1353.5293789799996,2662.6114,2662.77,2659.6,2668.68514554,2658.57,1643819100000,2644
1143.0065227100004,2657.7217,2659.1,2655.5,2661.8,2654.32,1643819400000,2443
1911.0660945999978,2652.6101,2655.74,2649.0,2660.2,2646.08,1643819700000,3030
1960.231039520001,2653.0525,2649.58,2655.4,2657.91,2648.54,1643820000000,2745
1031.440989060001,2661.0634,2655.52,2665.75,2669.5,2651.11,1643820300000,2655
2013.4453472599992,2669.3949,2665.75,2672.86,2676.5,2664.95,1643820600000,3489
1453.6570548799998,2671.1756,2672.4,2671.27,2673.9,2668.27,1643820900000,2573
2123.3400554299983,2670.2126,2670.9,2674.73,2676.22,2664.89,1643821200000,2819
2438.512297979994,2685.3314,2674.73,2691.14,2695.0,2674.48,1643821500000,4076
1575.8010926499992,2688.0483,2691.09,2683.59,2695.66,2681.58,1643821800000,2784
1521.5281441499983,2682.8943,2683.37,2682.98,2687.52,2677.21,1643822100000,2427
896.06136343,2681.1935,2682.89,2680.84,2683.9,2678.7,1643822400000,2182
683.4490190300011,2682.3322,2680.84,2681.6,2686.31,2677.75,1643822700000,1956
1071.3395613200005,2676.885,2681.73,2675.44,2681.73,2673.88,1643823000000,2471
823.5185552800008,2674.1615,2675.74,2676.34,2677.09,2672.58,1643823300000,2053
982.7769777999996,2670.7778,2676.41,2667.82,2676.79,2665.14,1643823600000,2329
886.6001979600011,2676.0419,2667.75,2677.14,2684.11,2667.34,1643823900000,2071
609.8351442600004,2675.8309,2677.94,2678.24,2680.23,2672.38,1643824200000,2017
745.497689920001,2678.5565,2678.05,2687.2,2687.32,2672.99,1643824500000,2057
992.6279973100009,2685.2,2687.33,2683.38,2691.66,2679.9,1643824800000,2394
828.2462608500009,2682.943,2683.37,2682.08,2685.6,2679.6,1643825100000,1732
721.3159685100005,2680.1421,2682.03,2681.98,2683.68,2677.13,1643825400000,1728
640.6502173600004,2684.2156,2682.3,2682.16,2686.78,2678.58,1643825700000,1872
822.2428901100008,2682.1869,2682.14,2681.37,2685.43,2679.25,1643826000000,2168
552.9327739700007,2678.4863,2680.87,2679.82,2684.36,2675.0,1643826300000,1984
992.9975316500003,2685.0467,2679.6,2683.79,2690.29,2677.66,1643826600000,2098
1265.037863419997,2682.5637,2683.91,2686.88,2686.9,2676.98,1643826900000,2231
784.7775138300005,2688.2655,2686.69,2690.01,2690.78,2684.04,1643827200000,2003
612.3158460800008,2688.2207,2689.92,2682.58,2690.9,2682.2,1643827500000,1904
462.12359646000056,2680.458,2682.94,2681.58,2685.86,2677.32,1643827800000,2026
782.6852524000006,2685.1713,2681.5,2688.64,2690.75,2681.5,1643828100000,1832
1218.0619669300008,2691.9986,2688.31,2696.66,2697.67,2686.22,1643828400000,2437
1113.960644430001,2695.3766,2696.66,2697.79,2699.67,2690.04,1643828700000,2325
1287.84792173,2696.8632,2697.77,2694.85,2700.19,2692.84,1643829000000,1721
1001.4196356,2694.1584,2694.65,2697.38,2698.9,2688.22,1643829300000,1971
1080.5627209499999,2700.1307,2697.74,2699.18,2706.97,2695.01,1643829600000,2178
1396.1422058199994,2700.9617,2699.01,2703.29,2705.24,2696.6,1643829900000,1980
1081.1537689400002,2709.1429,2703.03,2714.42,2716.77,2701.97,1643830200000,2575
1165.3064274800013,2716.4761,2714.47,2713.34,2721.83,2713.21,1643830500000,2346
946.2730339299998,2714.8333,2713.54,2714.36,2718.0,2710.28,1643830800000,1973
844.1116327500007,2716.6652,2714.5,2718.0,2721.35,2712.01,1643831100000,1845
675.0477668300007,2716.7732,2718.0,2714.22,2721.0,2713.16,1643831400000,1824
799.82349771,2710.1298,2714.21,2709.1,2714.24,2705.32,1643831700000,2084
1686.7673060699974,2700.1466,2709.08,2704.08,2710.81,2693.69,1643832000000,3343
834.5275287300009,2704.7904,2704.16,2708.53834978,2710.75,2700.9,1643832300000,2587
627.1529629300014,2709.9125,2708.87,2712.81,2715.04,2703.94,1643832600000,2534
496.76276628000056,2715.3018,2712.48,2717.59,2718.46,2711.92,1643832900000,2351
779.6439008600012,2715.5129,2717.39,2711.97,2719.28,2711.92,1643833200000,2324
1140.0314641399998,2710.377,2712.0,2707.39,2716.38,2702.9,1643833500000,2755
601.8267458100006,2703.7162,2707.21,2706.2,2707.76,2700.0,1643833800000,2370
2338.9855122599965,2699.6357,2706.18,2706.11,2707.47,2695.12,1643834100000,3308
2540.4231266399947,2710.4391,2706.09,2706.27,2717.67,2704.4,1643834400000,3428
1948.0605774299952,2706.4634,2706.26,2706.92,2713.34,2700.92,1643834700000,2924
2466.6897146099936,2715.7629,2706.8,2725.89,2731.5,2702.31,1643835000000,3859
3929.428599609988,2730.092,2726.61,2729.82,2737.58,2724.66,1643835300000,4491
2064.008797969997,2727.4567,2730.19,2715.43,2735.1,2713.72,1643835600000,2618
1468.0286808399999,2703.302,2714.58529995,2695.06,2715.46,2694.1,1643835900000,3067
2247.337603729996,2690.165,2694.89,2691.2,2696.68,2684.33,1643836200000,3225
1378.5790409999995,2689.6012,2691.5,2677.69,2705.62,2675.17,1643836500000,2804
5847.991184189987,2662.5533,2678.91,2663.2,2678.91,2652.0,1643836800000,6061
4418.319681939992,2676.5035,2662.58,2679.32,2686.39,2662.0,1643837100000,4108
2626.8135293899927,2680.3969,2680.59,2664.02,2686.42,2661.8,1643837400000,3398
8270.27106930999,2634.0023,2664.03,2623.02,2665.18,2613.42,1643837700000,9007
4536.358350559987,2635.5982,2623.1,2633.62,2645.58,2620.87,1643838000000,4936
4543.158117479981,2636.4682,2635.6,2616.44,2649.93,2608.78,1643838300000,4826
2474.4539357299955,2626.4334,2617.14,2632.63,2633.63,2615.82,1643838600000,3271
3916.429634599988,2643.5188,2632.55,2656.37,2657.69,2632.55,1643838900000,4390
4507.086101189991,2663.3085,2654.78,2656.02,2677.65,2649.6,1643839200000,5164
1536.5645570499976,2659.8496,2655.54,2660.1,2668.39,2648.7,1643839500000,3043
1166.534305970001,2651.75,2660.82,2646.42,2660.82,2643.82,1643839800000,2586
2610.6160417799965,2649.9464,2646.43,2655.27,2657.76,2645.02,1643840100000,2807
3799.72659881999,2666.4935,2654.75,2679.26,2683.98,2651.1,1643840400000,4422
2397.015422759994,2682.1,2682.77,2682.63,2692.9,2673.61,1643840700000,3425
296.8856966200001,2684.2963,2682.24,2685.56,2687.3,2682.24,1643841000000,1247
1986.9499551899971,2696.1198,2685.6,2700.68,2702.02,2685.49129442,1643841300000,2556
2397.6345299399977,2698.727,2700.19,2696.73,2704.0,2694.42,1643841600000,3069
2056.074219959996,2698.603,2696.64,2687.35,2703.26,2687.35,1643841900000,3091
652.7440607400004,2690.195,2687.34,2683.76,2694.24,2683.7,1643842200000,1724
952.7859318899989,2680.4593,2683.78,2680.41,2685.77,2676.94,1643842500000,2138
869.4163413900014,2682.1073,2680.32,2683.67,2694.69,2673.24,1643842800000,2807
435.3707020000002,2681.9819,2683.66,2682.16,2686.67,2677.84,1643843100000,1976
3180.518368709992,2689.233,2681.93,2697.75,2700.1,2680.3,1643843400000,3435
3312.241580979991,2703.1309,2697.42,2697.17,2708.7,2693.4,1643843700000,4147
1488.9609577399997,2693.7436,2697.13,2694.35,2698.86,2687.99,1643844000000,2416
1507.6930089199998,2690.0657,2694.35,2690.19,2694.72,2686.7,1643844300000,2096
8404.571560270018,2699.4185,2689.77,2696.86,2717.17,2682.9,1643844600000,5277
963.6955142000006,2690.0824,2696.98,2688.59,2696.98,2687.09,1643844900000,2278
1088.1513809500004,2685.5923,2688.49,2685.46,2690.75,2680.49,1643845200000,2177
509.65696185000064,2683.7454,2685.45,2681.57,2688.05,2680.43,1643845500000,2000
848.6323321000006,2678.3201,2681.58,2673.96,2683.77,2670.8,1643845800000,2349
2115.971906539998,2680.8649,2674.93,2682.66,2690.66,2673.0,1643846100000,2946
1793.2797894199998,2687.4185,2683.09,2678.16,2697.78,2677.57,1643846400000,3126
875.8110755400002,2674.915,2678.66,2680.8,2682.66,2667.11,1643846700000,2901
2671.2036710899956,2693.864,2681.0,2701.96,2702.04,2680.54,1643847000000,3698
2665.8514158199955,2701.9704,2701.95,2695.34,2709.0,2692.44,1643847300000,3703
2562.695074089993,2698.4793,2690.88,2710.52,2710.52,2684.8,1643847600000,3682
2460.9931497699945,2715.0333,2710.52,2718.87,2720.38,2706.81,1643847900000,3988
2132.986846169998,2720.7526,2716.8,2706.43,2729.01,2704.0,1643848200000,3422
1695.4370389700002,2715.037,2706.32,2707.29,2727.59,2704.7,1643848500000,2788
762.6837238800006,2705.1706,2707.27,2701.91,2709.68,2700.5,1643848800000,2187
581.3280162700007,2699.2298,2701.91,2700.39,2703.66,2694.9,1643849100000,1984
424.61052155999994,2703.4048,2700.17,2706.45,2709.88,2697.11,1643849400000,1703
427.16041633000026,2702.3733,2706.44,2695.97,2707.83,2695.5,1643849700000,1712
487.2703916000002,2699.7587,2695.7,2703.23,2705.68,2693.18,1643850000000,1722
390.5713735800002,2699.6573,2703.01,2695.42,2705.81,2693.73,1643850300000,1615
484.6565124900004,2702.7681,2695.4,2705.77,2708.98,2694.4,1643850600000,1822
427.5372640400001,2699.8883,2706.18,2693.56,2708.51,2692.47,1643850900000,1635
328.50683418,2697.5067,2692.7,2700.65,2702.49,2692.64005693,1643851200000,1634
373.36349781,2696.9117,2700.65,2694.18,2703.68,2694.03,1643851500000,1685
300.8826372599999,2696.823,2694.13,2699.72,2701.28,2693.51,1643851800000,1387
265.48211369999996,2697.6482,2699.67,2695.02,2701.99,2694.15,1643852100000,1316
438.51934557,2696.643,2695.57,2695.98,2701.9,2693.99,1643852400000,1523
616.5372779000004,2688.2328,2695.85,2685.64,2697.02,2682.41,1643852700000,2372
591.8530527400005,2680.4803,2685.65,2679.62,2686.64,2675.9,1643853000000,2268
783.3182583300003,2680.2416,2679.85,2684.55,2688.5,2671.8,1643853300000,2305
543.2672937700002,2685.4528,2685.17,2681.7,2689.75,2680.15,1643853600000,1992
610.8042949000004,2678.341,2680.99,2677.39,2684.9,2675.15,1643853900000,2059
870.559904990001,2676.9197,2677.53,2686.29,2686.99,2669.79,1643854200000,2152
376.32533777,2686.7157,2686.56,2688.44,2691.15,2684.63,1643854500000,1764
330.35928649000004,2680.0395,2688.42,2675.6,2689.51,2672.6,1643854800000,1674
735.169066209999,2679.3529,2675.57,2680.03,2685.6,2673.78,1643855100000,2031
294.4961248800001,2682.63,2680.23,2682.49,2686.98,2679.97,1643855400000,1645
284.2401689999998,2681.2372,2682.5,2682.6,2685.37,2677.65,1643855700000,1733
371.79139100000043,2681.347,2683.15,2682.64,2685.8,2677.78,1643856000000,1722
316.22618037999973,2684.7127,2682.65,2686.59,2687.65,2682.2,1643856300000,1453
574.5135664399985,2689.2669,2686.57,2687.1,2693.48,2684.38,1643856600000,1862
248.47745122999964,2685.5955,2687.06,2688.89,2689.73,2681.87,1643856900000,1413
