volume,volume_weighted_average_price,open,close,high,low,time,number_transactions
855.0259658099997,2441.3176,2439.41,2440.73,2446.2,2437.2,1643003700000,1643
1280.7546994499987,2437.1917,2441.01,2436.82,2444.4,2432.53,1643004000000,1673
936.9370665900001,2435.7014,2437.22,2432.24,2440.33890514,2430.1,1643004300000,1506
653.2811786200002,2435.6688,2432.21,2436.18,2440.7,2429.44,1643004600000,1445
821.9892953599997,2443.9817,2435.93,2444.2,2449.8,2433.89,1643004900000,1921
649.7329063100004,2449.0002,2443.67,2446.55,2454.3,2442.79,1643005200000,1645
989.2069137900007,2451.8144,2446.55,2450.38,2457.3,2445.96,1643005500000,1679
605.9377592600003,2447.7139,2450.51,2446.45,2454.4,2444.37,1643005800000,1489
770.2984756200005,2445.6137,2446.75,2444.29,2448.8,2442.06,1643006100000,1778
623.9095221100005,2446.3089,2444.33,2446.7,2449.5,2442.07,1643006400000,1415
406.83722135000005,2443.7243,2446.54,2441.35,2447.8,2439.47,1643006700000,1201
575.4612117000003,2440.9798,2441.16,2441.51,2444.8,2438.36,1643007000000,1258
733.3602751000001,2440.8039,2441.48,2435.96,2446.9,2434.56,1643007300000,1582
1071.9949190499988,2426.0312,2436.13,2423.0,2437.5,2419.12,1643007600000,2139
998.0060887799996,2424.9173,2423.61,2423.64,2430.3,2419.67,1643007900000,1579
1681.9261114099972,2416.9386,2423.4,2412.72,2425.37169445,2411.62,1643008200000,2382
2073.6175702799987,2416.5906,2415.1,2414.94,2421.7,2410.91,1643008500000,2500
864.8912804699999,2420.3037,2413.55,2422.81,2428.3,2413.11,1643008800000,1743
494.96494646000025,2421.8474,2423.01,2417.53,2427.6,2416.54,1643009100000,1341
554.18305723,2418.4308,2417.64,2415.84,2422.6,2414.15,1643009400000,1479
1135.7756054999995,2416.4817,2415.52,2413.69,2422.9,2411.23,1643009700000,1443
3209.977164509999,2404.3178,2413.75,2399.86,2416.2,2396.01,1643010000000,3798
1151.37981334,2399.5912,2399.8,2400.88,2405.1,2395.3,1643010300000,1721
1671.1249879699997,2392.9461,2400.87,2392.83,2404.1,2387.96,1643010600000,2116
1921.9356484200007,2384.9813,2392.64,2386.8,2394.3,2380.01,1643010900000,2502
1778.916356930001,2387.9591,2386.94,2383.03,2398.4,2378.81,1643011200000,2456
1126.5883151799994,2385.9615,2382.79,2382.53,2392.2,2380.54,1643011500000,1706
1010.26172347,2387.2901,2383.08,2392.08,2393.9,2380.0,1643011800000,1716
1288.071355139999,2397.9963,2392.39,2399.76,2404.6,2389.82,1643012100000,1888
1227.8507363399995,2400.4774,2401.1,2398.64,2405.0,2397.5,1643012400000,1455
1011.9622743499997,2397.9928,2398.83,2400.81,2402.3,2392.18,1643012700000,1179
1527.34863617,2404.3601,2400.75,2402.42,2409.0,2398.63,1643013000000,1503
1231.78042466,2406.5148,2402.37,2410.25,2411.8,2401.83,1643013300000,1435
1090.47357043,2406.193,2409.97,2404.56,2411.1,2400.78,1643013600000,1284
15822.280741430024,2390.2014,2406.6,2399.28,2446.99,2357.51,1643013900000,9944
3411.83959976,2396.2927,2403.56,2387.88,2408.8,2382.05,1643014200000,3465
2136.327147610001,2388.1575,2389.44,2385.83,2402.64,2376.59,1643014500000,2319
1527.9941550800002,2386.0301,2385.19,2388.62,2396.13,2379.0,1643014800000,2090
2351.155469859999,2382.9894,2388.78,2371.8,2394.98,2369.96,1643015100000,2711
3082.7501053799974,2375.5642,2371.98,2369.6,2383.75,2366.91,1643015400000,3321
8665.97306981001,2366.6568,2369.6,2359.62,2373.9,2357.77,1643015700000,3577
6349.900493039996,2347.8517,2359.6,2344.16,2362.3,2330.13,1643016000000,6616
1914.7579033399993,2347.4129,2344.11,2351.48,2358.66,2338.34,1643016300000,3028
2455.496785989998,2352.2383,2350.29,2342.01,2363.2,2337.99,1643016600000,3134
1877.0210155200011,2345.6272,2344.2,2341.71,2353.20786367,2337.95,1643016900000,2733
1846.04864388,2336.7018,2341.11,2336.38,2345.7,2330.71,1643017200000,2983
3739.549518779997,2333.3062,2338.7,2337.31,2350.9,2321.84,1643017500000,4142
1261.50921661,2338.5587,2338.0,2338.87,2347.2,2333.86,1643017800000,1654
2233.688158779997,2337.7012,2338.31,2336.8,2343.4,2333.0,1643018100000,2417
1433.93782632,2337.2234,2337.04,2335.55,2344.9,2332.21,1643018400000,2010
15907.54559470001,2301.4721,2335.53,2286.07,2341.9,2279.33,1643018700000,13594
12464.455221140039,2273.5636,2286.47,2276.22,2295.1,2253.46,1643019000000,9310
4308.14292832999,2273.9793,2276.12,2265.09,2290.68,2260.33,1643019300000,4865
5173.1048387099945,2264.9862,2265.39,2263.22,2278.64,2250.39,1643019600000,5570
3036.5330443599983,2259.7305,2264.38936612,2253.45,2268.28,2252.39,1643019900000,3460
3167.499584799998,2263.2173,2253.24,2261.82,2269.16,2252.58,1643020200000,4343
8613.866031169999,2249.809,2261.74,2252.9,2265.7,2238.85,1643020500000,7807
4109.881274399999,2252.825,2253.09,2248.05,2258.94,2245.73,1643020800000,3306
2500.8044773699985,2252.6931,2247.6,2244.13,2263.19,2239.5,1643021100000,3062
7976.207341340003,2234.3199,2244.72,2229.69,2249.8,2220.0,1643021400000,6838
5159.067995639998,2223.0565,2229.64,2216.96,2239.6,2210.15,1643021700000,5155
5873.26532921999,2214.2404,2217.01,2205.57,2230.3,2202.78,1643022000000,6199
6038.965839970002,2217.0902,2204.46,2232.77,2241.46,2198.33,1643022300000,6033
8213.799460739992,2254.3807,2232.78,2276.52,2280.03,2229.03,1643022600000,8233
4692.403904299995,2270.8169,2277.22,2260.4,2286.7,2252.1,1643022900000,5957
2821.232532189998,2256.7966,2259.43,2255.3,2266.8,2250.6,1643023200000,3421
2586.4828732400015,2255.319,2256.75,2254.87,2261.9,2248.78,1643023500000,2503
6166.382082850002,2256.8418,2254.28,2245.04,2270.18,2243.68,1643023800000,4423
1644.8550752200001,2249.1761,2245.0,2255.13,2256.14,2242.29,1643024100000,2304
2288.7407108000007,2253.4805,2255.13,2253.0,2265.4,2245.86,1643024400000,2798
1971.6417758800003,2258.8008,2252.83,2260.04,2263.6,2252.83,1643024700000,2683
2012.9627124099986,2253.024,2260.27,2244.09,2263.5,2242.8,1643025000000,2999
3457.1729092399983,2237.1995,2243.35,2239.39,2249.2,2230.1,1643025300000,3106
1871.8334026999987,2234.5837,2239.45,2238.1,2240.98,2227.33,1643025600000,3263
2225.4695450799986,2241.5114,2237.76,2240.31,2248.7,2234.15,1643025900000,2922
1358.044515909999,2242.3843,2240.33,2235.0,2249.3,2235.0,1643026200000,2353
2187.84808686,2225.4188,2234.96,2220.58,2237.0,2217.05,1643026500000,2992
2834.095856950001,2212.1323,2220.33,2218.77,2222.2,2201.54,1643026800000,3930
2622.8285018499982,2214.1215,2216.28,2221.9,2224.5,2205.83,1643027100000,3140
3423.032242199999,2216.7767,2221.55,2209.12,2230.88,2203.5,1643027400000,3602
2081.016923950001,2209.0371,2209.02,2207.78,2213.5,2205.0,1643027700000,3246
8567.179899990022,2192.9465,2207.79,2188.0,2209.37,2174.51,1643028000000,9636
5242.355076449989,2184.9328,2185.52,2180.32,2201.5,2168.71,1643028300000,6850
4990.126837369993,2194.6036,2180.64,2207.34,2215.61,2176.3,1643028600000,5504
4708.572094979995,2210.1621,2207.71,2187.83,2224.64,2180.52,1643028900000,5780
9656.488946110005,2196.3926,2189.87,2178.22,2224.44,2174.49,1643029200000,8959
5520.84796249001,2200.7205,2178.43,2217.94,2227.8,2171.66,1643029500000,6139
5026.465020049993,2220.0851,2216.45,2210.92,2232.0,2207.91,1643029800000,5175
2949.6951090400003,2210.1175,2210.46,2202.32,2225.3,2196.15,1643030100000,4500
3115.205157899998,2210.6733,2202.32,2217.41,2229.6,2193.0,1643030400000,4271
3883.688189659999,2220.3066,2217.13,2216.92,2231.6,2208.21,1643030700000,4310
3059.2408830299996,2216.9352,2216.46,2205.21,2229.6,2200.67,1643031000000,3936
3764.112340179995,2197.3139,2206.04,2200.75,2209.1,2186.19,1643031300000,4550
5242.753113479988,2191.8469,2201.12,2191.2,2203.3,2182.47,1643031600000,5358
3304.2581784599984,2196.5799,2187.66,2194.12,2203.8,2186.73,1643031900000,4085
3660.884361929997,2195.9238,2194.48,2198.54,2205.2,2187.85,1643032200000,4100
5962.9574295499915,2195.2878,2199.04,2183.36,2210.5,2172.01,1643032500000,5430
5156.331547569999,2182.8911,2182.42,2187.03,2196.3,2174.72,1643032800000,5695
5746.431223880003,2168.08,2186.04,2163.29,2190.2,2159.01,1643033100000,7005
4314.139745729997,2167.9749,2161.9,2179.0,2182.1,2159.0,1643033400000,5606
4776.178902619999,2189.9635,2179.45,2187.43,2200.3,2173.42,1643033700000,6318
2966.941968190001,2192.7215,2188.05,2196.75,2201.9,2184.55,1643034000000,4552
4647.15382256,2207.159,2195.64,2208.83,2216.72,2192.34,1643034300000,4906
8471.738550189983,2216.5523,2208.69,2215.38,2238.56,2190.43,1643034600000,8538
8085.718699569993,2229.1791,2213.94,2248.95,2254.41,2211.23,1643034900000,7118
8053.744106219986,2239.2331,2249.36,2217.05,2258.8,2213.01,1643035200000,7676
8035.562417739999,2210.3103,2215.15,2209.32,2221.57,2196.55,1643035500000,7088
5887.457868599997,2199.4054,2209.25,2203.17,2210.7,2183.56,1643035800000,6693
5490.752635210005,2210.5915,2203.18,2206.3,2220.7,2197.21,1643036100000,5783
6865.235392919993,2211.9055,2206.22,2198.9,2221.3,2197.36,1643036400000,7400
6589.584316709999,2199.6423,2198.34,2191.61,2208.0,2184.56,1643036700000,6891
9729.709371480001,2183.247,2191.61,2189.22,2202.24,2166.91,1643037000000,9057
5042.651992959997,2188.0288,2187.86,2188.21,2196.6,2179.76,1643037300000,5719
5439.484127039998,2200.1756,2189.41,2214.69,2216.25,2188.26,1643037600000,5900
11257.954595820009,2235.1592,2215.29,2234.98,2250.0,2213.76,1643037900000,9054
6541.601829939989,2251.9963,2234.5,2259.41,2269.98,2234.04,1643038200000,6225
6473.058446069986,2265.1426,2257.22,2268.3,2279.6,2247.87,1643038500000,6406
4862.7926028500015,2261.7588,2268.03,2270.77,2273.1,2252.48,1643038800000,5151
3766.5002063,2258.1433,2271.25,2255.91,2271.6,2245.4,1643039100000,4823
3870.3954880099986,2262.5846,2256.13,2283.69,2284.4,2250.63,1643039400000,4746
3756.4707029400056,2277.7833,2283.7,2275.84,2287.8,2270.75,1643039700000,5020
3411.8453522599993,2268.9214,2276.06,2266.41,2278.07364218,2260.46,1643040000000,4416
2919.894303850001,2263.4785,2266.41,2267.4,2271.95,2255.85,1643040300000,3887
2817.0548293499983,2265.1733,2267.03,2271.4,2272.95,2257.51,1643040600000,4458
6150.259276660003,2280.9889,2271.97,2271.73,2298.7,2267.37,1643040900000,6721
3900.6186143799996,2278.4607,2271.72,2282.4,2293.49,2267.69,1643041200000,5299
3648.631396099997,2281.8582,2280.9,2286.48,2292.55,2272.22,1643041500000,4742
6802.165132049993,2288.9901,2286.32,2273.67,2309.99,2271.28,1643041800000,6519
5281.703681649998,2264.7377,2273.69,2259.46,2278.83,2255.0,1643042100000,5680
4903.72049546,2253.4564,2259.45,2253.7,2261.34,2243.95,1643042400000,5006
4858.664979219997,2238.9739,2253.46,2223.46,2259.9,2222.0,1643042700000,5752
4138.102676719999,2232.9436,2225.3,2244.62,2247.8,2221.22,1643043000000,5595
4420.134283970001,2255.53,2244.62,2261.4,2264.0,2244.12,1643043300000,5773
2560.0263668300004,2253.6729,2261.32,2250.77,2262.6,2246.28,1643043600000,3988
3583.1360647300007,2241.2912,2250.77,2238.32,2252.76,2226.81,1643043900000,4713
2691.6326553199992,2230.6771,2237.62,2231.89,2241.64,2221.13,1643044200000,3823
4400.69182702,2224.2841,2228.22,2226.98,2232.5,2213.03,1643044500000,4806
4033.349210249999,2244.1324,2228.6,2247.71,2258.5,2226.25,1643044800000,5677
2857.191143420003,2253.1758,2247.17,2258.68,2270.0,2235.98,1643045100000,5265
4987.618649829998,2267.9393,2259.44,2281.77,2286.33,2251.19,1643045400000,5492
3520.5146708700013,2278.1255,2280.75,2288.67,2291.0,2268.85,1643045700000,4351
6016.231050669998,2304.7234,2288.06,2313.45,2319.89,2283.39,1643046000000,7047
6868.136339709996,2334.9375,2313.44,2341.87,2358.94,2306.78,1643046300000,6426
5650.325039269997,2345.3073,2341.5,2358.34,2360.51,2323.49,1643046600000,5947
5042.127577030003,2357.2961,2358.33,2350.56,2370.56,2347.08,1643046900000,6445
2920.221331560002,2343.2777,2350.81,2343.47,2357.78,2333.5,1643047200000,4986
4631.5113417,2362.1425,2342.87,2372.19,2391.84,2335.39,1643047500000,5780
4991.759240170001,2379.8948,2372.0,2379.62,2388.6,2370.32,1643047800000,5778
5621.734216909989,2384.8322,2379.4,2393.77,2397.92,2364.7,1643048100000,6764
4599.414082150003,2381.2031,2393.77,2373.19,2396.26,2370.37,1643048400000,5658
4312.897389429992,2372.3699,2372.7,2370.36,2384.28,2365.48,1643048700000,4604
3226.7603181400027,2378.1481,2369.81,2388.35,2390.9,2367.6,1643049000000,4236
2408.061243240001,2380.5993,2388.75,2388.34,2394.45,2371.07,1643049300000,4009
2646.9929544000015,2381.1912,2387.73,2377.65,2389.7,2369.93,1643049600000,4073
4491.28816314,2392.7803,2377.73,2404.79,2409.37,2376.29,1643049900000,5196
5080.214017179994,2402.5661,2405.13,2398.17,2413.69,2394.18,1643050200000,5589
3724.979585969997,2390.669,2398.29,2388.58,2403.1,2381.79,1643050500000,4940
2384.870980430001,2392.4699,2388.55,2384.74,2402.35,2382.9,1643050800000,4036
1995.1872371100008,2387.552,2385.31,2389.09,2393.27,2379.0,1643051100000,3586
3517.158950400001,2376.7356,2389.08,2371.2,2393.8,2365.07,1643051400000,4437
4046.513468619997,2362.8096,2371.17,2358.77,2375.9,2354.1,1643051700000,4646
2859.569491009999,2361.856,2358.78,2353.35,2373.42,2352.6,1643052000000,4338
2680.56963195,2355.4359,2350.25,2358.6,2360.45,2349.06,1643052300000,3997
1857.2029079399988,2362.2506,2359.99,2355.08,2371.42,2353.09,1643052600000,3216
5408.412273200002,2350.7397,2355.06,2352.73,2357.16,2343.04,1643052900000,4822
1764.8987801299993,2353.833,2352.7,2353.4,2359.13,2344.8,1643053200000,3390
2235.5921424099997,2351.6224,2353.62,2367.44,2367.81,2342.39,1643053500000,3588
2234.9672362800015,2367.453,2367.59,2370.62,2372.83,2360.9,1643053800000,3194
2687.498262409998,2377.5687,2371.27,2380.59,2390.32,2368.1,1643054100000,3367
2376.5713349800003,2385.8289,2380.73,2373.39,2400.0,2373.15,1643054400000,3816
1892.8720680000006,2377.0729,2373.48,2382.54,2386.3,2370.0,1643054700000,3497
1945.91556887,2387.8941,2382.75,2394.39,2396.34,2380.77,1643055000000,3461
2056.088465439999,2392.6015,2394.39,2387.51,2400.61,2383.03,1643055300000,3736
1972.6281063700014,2397.0571,2387.65,2395.35,2402.46,2386.9,1643055600000,5273
3865.596158,2388.551,2395.62,2389.47,2401.15,2375.44,1643055900000,4482
5128.1293359899955,2408.1148,2388.93,2410.24,2422.79,2383.18,1643056200000,5047
4685.323687789996,2423.8643,2410.21,2425.37,2436.76,2408.2,1643056500000,5504
2417.9653546899976,2418.9427,2426.83,2420.0,2427.73,2408.6,1643056800000,4466
2189.2514179500013,2427.9898,2422.61,2430.29,2434.93,2419.3,1643057100000,4987
8084.74884158999,2451.6579,2430.13,2465.76,2470.83,2428.92,1643057400000,9637
7779.058290079991,2468.4803,2466.64,2466.27,2483.36,2456.77,1643057700000,8282
4799.402297100001,2451.5449,2465.28223923,2440.87,2468.72,2437.65,1643058000000,6607
3656.8311866599997,2445.5639,2441.0,2445.83,2451.1,2437.16,1643058300000,4098
3958.28595555,2451.2387,2447.58,2448.74,2458.83,2445.0,1643058600000,3926
2492.9037440800016,2450.1929,2450.02,2460.05,2461.83,2438.77,1643058900000,3161
2810.6177308800006,2451.1523,2460.63,2446.0,2462.68,2441.31,1643059200000,3128
1969.5921625600004,2446.836,2445.45,2451.54,2453.44,2441.36,1643059500000,2601
1838.4553180000016,2458.7619,2449.85,2472.28,2477.18,2446.95,1643059800000,3407
2087.557181800001,2466.5632,2472.28,2459.66,2480.01,2459.12,1643060100000,3026
1327.1411987099996,2457.7213,2459.77,2453.17,2462.92,2450.1,1643060400000,2658
1718.1768171000003,2449.7654,2452.09,2444.53,2455.69,2443.88,1643060700000,3068
1079.7560007200004,2448.9953,2444.53,2445.4,2453.82,2443.66156768,1643061000000,2260
1609.367145660001,2446.071,2444.85,2443.68,2449.95,2440.0,1643061300000,2470
1187.3196507600003,2441.7441,2443.68,2448.19,2449.31,2435.59,1643061600000,2818
763.7843729,2445.3473,2448.71,2446.08,2451.9,2440.96,1643061900000,2185
1322.3739090899994,2447.2256,2446.98,2453.82,2455.67325667,2435.99,1643062200000,2284
728.5464678900004,2454.0384,2453.98,2456.11,2456.94,2448.8,1643062500000,1936
978.1250135600001,2449.3724,2456.12,2446.7,2456.85,2444.32,1643062800000,2349
1840.5449667000003,2433.2781,2446.7,2426.16,2448.49,2424.56,1643063100000,2648
1404.2330843700013,2418.8382,2428.1,2409.66,2428.1,2408.97,1643063400000,2342
1622.1810365000003,2415.4797,2409.58,2413.83,2421.11,2407.98,1643063700000,2063
605.7724606100003,2419.5161,2413.73,2425.73,2426.31,2413.39,1643064000000,1579
807.9842487899998,2419.0003,2426.3,2417.21,2427.45,2411.81,1643064300000,2064
589.7343455500002,2416.8271,2417.19,2417.07,2419.82,2413.6,1643064600000,1626
1818.7145468400013,2415.0281,2417.56,2413.77,2418.17,2412.39,1643064900000,1996
754.36528276,2418.4074,2413.76,2418.27,2424.3,2412.77,1643065200000,1959
1128.9684612700007,2425.4684,2418.74,2430.12,2431.34,2415.84,1643065500000,2268
1276.3874197899995,2429.8581,2429.8,2431.6,2434.8,2424.41,1643065800000,2036
1077.6249436300002,2435.0191,2429.97,2439.56,2439.95,2429.57,1643066100000,2269
931.4066921300001,2431.7737,2439.7,2426.54,2439.81,2424.52,1643066400000,2289
860.6969598599999,2429.2449,2426.44,2431.64,2435.7,2424.2,1643066700000,2093
1200.6064609200005,2430.9083,2431.81,2433.19,2440.0,2420.46,1643067000000,2309
820.7060060499999,2439.6852,2433.41,2441.81,2445.4,2432.48,1643067300000,2421
1013.0237156500002,2446.0468,2441.44,2445.18,2451.54,2440.01,1643067600000,2514
707.11762979,2447.4627,2444.89,2445.33,2451.77,2444.08,1643067900000,1997
655.0088522399997,2442.2418,2445.36,2446.67,2448.9,2438.55,1643068200000,2041
727.6314525900001,2441.3652,2446.88,2441.75,2447.92,2438.56,1643068500000,1939
3291.1953382099946,2436.5334,2441.6,2441.64,2444.37,2429.18,1643068800000,3183
2167.796513829999,2433.8882,2441.12,2425.54,2444.37,2422.43,1643069100000,2431
1347.5539741000005,2423.7147,2425.32,2426.0,2433.17,2416.89,1643069400000,2178
1115.0000808900004,2432.8126,2426.0,2438.42,2441.69,2423.64,1643069700000,2302
881.7835104600001,2431.5887,2438.74,2426.75,2440.0,2425.09,1643070000000,1808
1286.0373745500005,2425.7691,2426.72,2419.82,2432.35,2417.21,1643070300000,2152
1083.87749531,2426.4395,2419.82,2425.86,2431.32,2419.22,1643070600000,1905
763.01791888,2427.6918,2425.99,2428.86,2432.75,2421.33,1643070900000,1510
669.59517108,2429.126,2428.65,2428.05,2432.9,2423.03,1643071200000,1664
1013.4225216000001,2421.2643,2427.59,2421.97,2430.6,2416.2,1643071500000,1909
1574.524245820001,2413.269,2423.6,2404.38,2423.6,2401.48,1643071800000,2697
3128.0493055699962,2396.228,2405.54,2389.52,2405.82,2384.8,1643072100000,3458
2103.00744604,2397.0301,2388.9,2397.35,2403.0,2388.9,1643072400000,2781
907.1457156899999,2401.3662,2398.01,2398.83,2404.17,2397.84,1643072700000,1962
2546.37495686,2391.551,2398.06,2387.52,2402.29,2384.14,1643073000000,2547
1714.9766580900011,2389.9722,2387.53,2391.4,2397.04,2384.13,1643073300000,1922
1206.6417181800007,2394.6479,2391.42,2389.16,2399.31,2387.67,1643073600000,1859
688.3486660500001,2392.8125,2389.44,2391.17,2396.62,2388.5,1643073900000,1532
733.22674051,2390.1902,2390.99,2387.62,2395.7,2384.0,1643074200000,1591
1388.5890758500013,2390.3765,2387.63,2387.04,2395.82,2385.17,1643074500000,2209
1088.6666164900003,2384.4704,2386.99,2379.36,2391.56,2378.36,1643074800000,1881
669.0624692300001,2384.7552,2378.86,2390.3,2391.93,2378.79,1643075100000,1754
571.68027461,2390.1495,2390.3,2388.07,2393.4,2386.54,1643075400000,1598
825.63211956,2387.2234,2388.07,2391.94,2395.2,2382.51,1643075700000,1855
498.98794993000007,2390.8867,2392.04,2389.04,2395.24,2386.82,1643076000000,1565
754.3215612600001,2392.7225,2388.69,2391.9,2397.7,2385.73,1643076300000,1774
1144.1757194499996,2397.1426,2391.91,2394.01,2403.27,2391.56,1643076600000,2046
1031.6618492800005,2393.2012,2394.62,2388.03,2401.2,2387.51,1643076900000,1927
640.1771117600001,2388.595,2387.4,2386.3,2393.41894679,2383.41,1643077200000,1717
636.72813174,2392.7171,2386.3,2391.92,2396.6,2386.09,1643077500000,1626
788.7603810200001,2397.4097,2391.92,2393.8,2400.8,2391.65,1643077800000,1784
2384.6601004500008,2396.6714,2393.6,2397.96,2400.3,2392.99,1643078100000,2383
2385.256942510001,2397.9032,2397.81,2395.32,2403.92281817,2394.16,1643078400000,2682
852.2469379600001,2409.1036,2395.65,2410.64,2417.1,2394.78,1643078700000,2041
